C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_45_754.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_45_754.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_45_754.jpg, 0, 0, 0, 0.0001572722
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_45_853.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_45_853.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_45_853.jpg, 0, 0, 0, 0.0001574206
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_45_957.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_45_957.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_45_957.jpg, 0, 0, 0, 0.0001573093
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_46_059.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_46_059.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_46_059.jpg, 0, 0, 0, 0.0001573291
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_46_185.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_46_185.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_46_185.jpg, 0, 0.1858308, 0, 0.06339592
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_46_287.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_46_287.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_46_287.jpg, 0, 0.4426992, 0, 0.4739815
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_46_393.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_46_393.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_46_393.jpg, 0, 0.8100169, 0, 1.333624
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_46_497.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_46_497.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_46_497.jpg, 0, 1, 0, 2.468529
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_46_601.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_46_601.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_46_601.jpg, 0, 1, 0, 3.637584
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_46_704.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_46_704.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_46_704.jpg, 0, 1, 0, 4.807858
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_46_809.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_46_809.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_46_809.jpg, 0, 1, 0, 6.195025
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_46_915.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_46_915.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_46_915.jpg, 0, 1, 0, 7.338718
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_47_019.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_47_019.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_47_019.jpg, 0, 1, 0, 8.471302
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_47_121.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_47_121.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_47_121.jpg, 0, 1, 0, 9.592855
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_47_228.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_47_228.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_47_228.jpg, 0, 1, 0, 10.9242
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_47_341.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_47_341.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_47_341.jpg, 0, 1, 0, 12.15216
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_47_451.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_47_451.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_47_451.jpg, 0, 1, 0, 13.2077
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_47_559.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_47_559.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_47_559.jpg, 0, 1, 0, 14.32215
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_47_662.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_47_662.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_47_662.jpg, 0, 1, 0, 15.49409
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_47_772.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_47_772.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_47_772.jpg, 0, 1, 0, 16.74365
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_47_873.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_47_873.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_47_873.jpg, 0, 1, 0, 17.75471
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_47_975.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_47_975.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_47_975.jpg, 0, 1, 0, 18.80316
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_48_081.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_48_081.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_48_081.jpg, 0, 1, 0, 19.82122
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_48_184.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_48_184.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_48_184.jpg, 0, 1, 0, 20.83467
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_48_286.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_48_286.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_48_286.jpg, 0, 1, 0, 21.83405
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_48_392.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_48_392.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_48_392.jpg, 0, 1, 0, 23.02049
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_48_501.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_48_501.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_48_501.jpg, 0, 1, 0, 23.99798
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_48_606.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_48_606.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_48_606.jpg, 0, 1, 0, 24.96506
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_48_711.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_48_711.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_48_711.jpg, 0, 1, 0, 26.11289
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_48_820.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_48_820.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_48_820.jpg, 0, 1, 0, 27.05885
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_48_921.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_48_921.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_48_921.jpg, 0, 1, 0, 27.99527
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_49_023.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_49_023.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_49_023.jpg, 0, 1, 0, 28.92228
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_49_127.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_49_127.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_49_127.jpg, 0, 1, 0, 29.83994
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_49_231.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_49_231.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_49_231.jpg, 0, 1, 0, 30.19118
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_49_336.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_49_336.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_49_336.jpg, -0.3150153, 1, 0, 30.16592
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_49_437.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_49_437.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_49_437.jpg, -0.03774391, 1, 0, 30.19086
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_49_538.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_49_538.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_49_538.jpg, 0, 1, 0, 30.18986
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_49_641.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_49_641.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_49_641.jpg, 0, 1, 0, 30.19028
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_49_745.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_49_745.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_49_745.jpg, 0, 1, 0, 30.19031
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_49_853.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_49_853.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_49_853.jpg, 0, 1, 0, 30.19028
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_49_956.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_49_956.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_49_956.jpg, 0, 1, 0, 30.19029
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_50_057.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_50_057.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_50_057.jpg, -0.2315586, 1, 0, 30.17698
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_50_160.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_50_160.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_50_160.jpg, 0, 1, 0, 30.18945
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_50_263.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_50_263.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_50_263.jpg, 0, 1, 0, 30.19016
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_50_367.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_50_367.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_50_367.jpg, 0, 1, 0, 30.19042
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_50_469.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_50_469.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_50_469.jpg, 0, 1, 0, 30.19029
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_50_576.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_50_576.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_50_576.jpg, 0, 1, 0, 30.19064
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_50_683.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_50_683.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_50_683.jpg, 0, 1, 0, 30.19028
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_50_784.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_50_784.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_50_784.jpg, 0, 1, 0, 30.19028
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_50_886.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_50_886.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_50_886.jpg, 0, 1, 0, 30.19027
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_50_988.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_50_988.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_50_988.jpg, 0, 1, 0, 30.19028
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_51_093.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_51_093.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_51_093.jpg, 0, 1, 0, 30.1903
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_51_197.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_51_197.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_51_197.jpg, 0, 1, 0, 30.19036
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_51_302.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_51_302.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_51_302.jpg, 0, 1, 0, 30.19027
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_51_409.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_51_409.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_51_409.jpg, 0, 1, 0, 30.19032
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_51_517.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_51_517.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_51_517.jpg, 0, 1, 0, 30.19037
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_51_618.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_51_618.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_51_618.jpg, -0.2203746, 1, 0, 30.17871
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_51_719.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_51_719.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_51_719.jpg, -0.0877572, 1, 0, 30.19
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_51_821.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_51_821.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_51_821.jpg, 0, 1, 0, 30.18984
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_51_923.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_51_923.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_51_923.jpg, 0, 1, 0, 30.19024
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_52_031.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_52_031.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_52_031.jpg, 0, 1, 0, 30.1903
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_52_138.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_52_138.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_52_138.jpg, 0, 1, 0, 30.1903
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_52_241.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_52_241.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_52_241.jpg, -0.2848059, 1, 0, 30.17042
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_52_346.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_52_346.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_52_346.jpg, -0.0418323, 1, 0, 30.19056
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_52_455.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_52_455.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_52_455.jpg, 0, 1, 0, 30.19012
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_52_559.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_52_559.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_52_559.jpg, 0, 1, 0, 30.19028
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_52_665.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_52_665.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_52_665.jpg, -0.2869146, 1, 0, 30.1703
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_52_774.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_52_774.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_52_774.jpg, 0, 1, 0, 30.18937
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_52_881.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_52_881.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_52_881.jpg, 0, 1, 0, 30.19004
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_52_986.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_52_986.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_52_986.jpg, 0, 1, 0, 30.19027
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_53_086.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_53_086.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_53_086.jpg, 0, 1, 0, 30.19029
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_53_191.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_53_191.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_53_191.jpg, -0.3128532, 1, 0, 30.16786
C:\Users\Champ\Desktop\EC731\IMG\center_2022_11_27_21_44_53_293.jpg, C:\Users\Champ\Desktop\EC731\IMG\left_2022_11_27_21_44_53_293.jpg, C:\Users\Champ\Desktop\EC731\IMG\right_2022_11_27_21_44_53_293.jpg, -0.218904, 1, 0, 30.18888
